         0.000000E+00        0.000000E+00
         1.458414E-01        0.000000E+00
         2.916829E-01        0.000000E+00
         4.375243E-01        0.000000E+00
         5.833658E-01        0.000000E+00
         7.292072E-01        0.000000E+00
         8.750487E-01        0.000000E+00
         1.108397E+00        3.126602E-05
         1.837620E+00        2.427405E-04
         2.566842E+00        4.542149E-04
         3.296064E+00        6.656894E-04
         4.025286E+00        8.771639E-04
         4.754509E+00        1.088638E-03
         5.483731E+00        1.300113E-03
         6.212953E+00        1.511587E-03
         6.942176E+00        1.723062E-03
         7.671398E+00        1.934536E-03
         8.400621E+00        2.146011E-03
         9.129843E+00        2.357485E-03
         9.859065E+00        2.568960E-03
         1.058829E+01        2.780434E-03
         1.131751E+01        2.991909E-03
         1.204673E+01        3.203383E-03
         1.277596E+01        3.414858E-03
         1.350518E+01        3.626332E-03
         1.423440E+01        3.837807E-03
         1.496362E+01        4.049281E-03
         1.569285E+01        4.260756E-03
         1.642207E+01        4.472230E-03
         1.715129E+01        4.683705E-03
         1.788051E+01        4.895179E-03
         1.860974E+01        5.106654E-03
         1.933896E+01        5.318129E-03
         2.006818E+01        5.529603E-03
         2.079740E+01        5.741078E-03
         2.152663E+01        5.952552E-03
         2.225585E+01        6.164027E-03
         2.298507E+01        6.375502E-03
         2.371429E+01        6.586976E-03
         2.444352E+01        6.798451E-03
         2.517274E+01        7.009925E-03
         2.590196E+01        7.221400E-03
         2.663119E+01        7.432875E-03
         2.736041E+01        7.644349E-03
         2.808963E+01        7.855824E-03
         2.881886E+01        8.067299E-03
         2.954808E+01        8.278773E-03
         3.027730E+01        8.490248E-03
         3.100652E+01        8.701723E-03
         3.173575E+01        8.913197E-03
         3.246497E+01        9.124672E-03
         3.319419E+01        9.336147E-03
         3.392342E+01        9.547621E-03
         3.465264E+01        9.759096E-03
         3.538186E+01        9.970571E-03
         3.611109E+01        1.018205E-02
         3.684031E+01        1.039352E-02
         3.756953E+01        1.060499E-02
         3.829876E+01        1.081647E-02
         3.902798E+01        1.102794E-02
         3.975720E+01        1.123942E-02
         4.048643E+01        1.145089E-02
         4.121565E+01        1.166237E-02
         4.194487E+01        1.187384E-02
         4.267410E+01        1.208532E-02
         4.340332E+01        1.229679E-02
         4.413254E+01        1.250827E-02
         4.486177E+01        1.271974E-02
         4.559099E+01        1.293122E-02
         4.632021E+01        1.314269E-02
         4.704944E+01        1.335417E-02
         4.777866E+01        1.356564E-02
         4.850788E+01        1.377712E-02
         4.923711E+01        1.398859E-02
         4.996633E+01        1.420007E-02
         5.069555E+01        1.441154E-02
         5.142478E+01        1.462302E-02
         5.215400E+01        1.483449E-02
         5.288322E+01        1.504597E-02
         5.361245E+01        1.525744E-02
         5.434167E+01        1.546892E-02
         5.507090E+01        1.568039E-02
         5.580012E+01        1.589187E-02
         5.652934E+01        1.610334E-02
         5.725857E+01        1.631481E-02
         5.798779E+01        1.652629E-02
         5.871702E+01        1.673776E-02
         5.944624E+01        1.694924E-02
         6.017546E+01        1.716071E-02
         6.090469E+01        1.737219E-02
         6.163391E+01        1.758366E-02
         6.236314E+01        1.779514E-02
         6.309236E+01        1.800661E-02
         6.382158E+01        1.821809E-02
         6.455081E+01        1.842956E-02
         6.528003E+01        1.864104E-02
         6.600926E+01        1.885251E-02
         6.673848E+01        1.906399E-02
         6.746770E+01        1.927546E-02
         6.819693E+01        1.948694E-02
         6.892615E+01        1.969841E-02
         6.965538E+01        1.990989E-02
         7.038460E+01        2.012136E-02
         7.111383E+01        2.033284E-02
         7.184305E+01        2.054431E-02
         7.257227E+01        2.075579E-02
         7.330150E+01        2.096726E-02
         7.403072E+01        2.117874E-02
         7.475995E+01        2.139022E-02
         7.548917E+01        2.160169E-02
         7.621840E+01        2.181317E-02
         7.694762E+01        2.202464E-02
         7.767685E+01        2.223612E-02
         7.840607E+01        2.244759E-02
         7.913530E+01        2.265907E-02
         7.986452E+01        2.287054E-02
         8.059374E+01        2.308202E-02
         8.132297E+01        2.329349E-02
         8.205219E+01        2.350497E-02
         8.278142E+01        2.371644E-02
         8.351064E+01        2.392792E-02
         8.423987E+01        2.413939E-02
         8.496909E+01        2.435087E-02
         8.569832E+01        2.456234E-02
         8.642754E+01        2.477382E-02
         8.715677E+01        2.498529E-02
         8.788599E+01        2.519677E-02
         8.861522E+01        2.540824E-02
         8.934444E+01        2.561972E-02
         9.007367E+01        2.583119E-02
         9.080289E+01        2.604267E-02
         9.153212E+01        2.625414E-02
         9.226134E+01        2.646562E-02
         9.299057E+01        2.667710E-02
         9.371979E+01        2.688857E-02
         9.444902E+01        2.710005E-02
         9.517825E+01        2.731152E-02
         9.590747E+01        2.752300E-02
         9.663670E+01        2.773447E-02
         9.736592E+01        2.794595E-02
         9.809515E+01        2.815742E-02
         9.882437E+01        2.836890E-02
         9.955360E+01        2.858037E-02
         1.002828E+02        2.879185E-02
         1.010120E+02        2.900332E-02
         1.017413E+02        2.921480E-02
         1.024705E+02        2.942627E-02
         1.031997E+02        2.963775E-02
         1.039290E+02        2.984923E-02
         1.046582E+02        3.006070E-02
         1.053874E+02        3.027218E-02
         1.061166E+02        3.048365E-02
         1.068459E+02        3.069513E-02
         1.075751E+02        3.090660E-02
         1.083043E+02        3.111808E-02
         1.090335E+02        3.132955E-02
         1.097628E+02        3.154103E-02
         1.104920E+02        3.175251E-02
         1.112212E+02        3.196398E-02
         1.119504E+02        3.217546E-02
         1.126797E+02        3.238693E-02
         1.134089E+02        3.259841E-02
         1.141381E+02        3.280988E-02
         1.148673E+02        3.302136E-02
         1.155966E+02        3.323283E-02
         1.163258E+02        3.344431E-02
         1.170550E+02        3.365579E-02
         1.177842E+02        3.386726E-02
         1.185135E+02        3.407874E-02
